ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Nombre_producto,Categoría,Precio_Unitario,Importe_Ventas,Venta_Completa,Clientes,Full_Name,Registro
2136,7/5/2024,150,12,6,2,Completa,Pan francés,Panadería,"8,12","48,72","48,72",Buenos Aires,Eben Riche,3/6/2023
2568,7/5/2024,92,33,4,4,Completa,Papas chips,Galletitas y Snacks,"8,54","34,16","34,16",Patagonia,Vivianna Foulcher,5/10/2023
897,8/5/2024,234,23,5,4,Completa,Papas fritas,Congelados,"8,23","41,15","41,15",Buenos Aires,Christopher Bootland,30/9/2023
1051,8/5/2024,308,7,2,5,Pendiente,Chorizo,Carnicería,"11,25","22,5",0,Centro,Robin Shelp,6/11/2023
1235,8/5/2024,250,16,6,3,Cancelada,Tortas,Panadería,"15,23","91,38",0,Centro,Stacy Scading,22/8/2023
1270,8/5/2024,173,29,6,4,Completa,Cerveza,Bebidas,"11,54","69,24","69,24",Patagonia,Alisander Raecroft,7/5/2023
1648,8/5/2024,50,31,1,5,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","5,24","5,24",Buenos Aires,Nickolaus Coppins,21/9/2023
1659,8/5/2024,283,21,4,5,Pendiente,Zanahorias,Frutas y Verduras,"3,25",13,0,Buenos Aires,Lincoln Kennermann,3/5/2023
2487,8/5/2024,250,35,5,3,Pendiente,Arroz,Conservas,"4,25","21,25",0,Centro,Stacy Scading,22/8/2023
1019,9/5/2024,225,26,4,4,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",Buenos Aires,Charlton Amphlett,13/11/2023
1921,9/5/2024,192,24,6,4,Completa,Empanadas,Congelados,"13,54","81,24","81,24",Cuyo,Dyan Marquis,21/3/2023
2193,9/5/2024,244,30,5,1,Completa,Vino tinto,Bebidas,"13,54","67,7","67,7",Buenos Aires,Francesca Barter,9/10/2023
2452,9/5/2024,215,32,5,1,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","31,25","31,25",NEA,Addison Trask,10/8/2023
2485,9/5/2024,66,6,5,5,Completa,Asado,Carnicería,"28,56","142,8","142,8",Buenos Aires,Regan Crocetti,24/3/2023
90,10/5/2024,161,16,3,5,Completa,Tortas,Panadería,"15,23","45,69","45,69",Patagonia,Effie Schrinel,10/11/2023
182,10/5/2024,301,13,2,3,Completa,Pan integral,Panadería,"12,56","25,12","25,12",Cuyo,Nannie Toseland,31/10/2023
303,10/5/2024,216,3,1,4,Pendiente,Queso cremoso,Lácteos,"17,23","17,23",0,Centro,Tandie Arrowsmith,11/11/2023
422,10/5/2024,81,11,2,4,Completa,Salchicha,Carnicería,"11,23","22,46","22,46",Buenos Aires,Cthrine Waltho,8/5/2023
524,10/5/2024,54,7,4,4,Pendiente,Chorizo,Carnicería,"11,25",45,0,Buenos Aires,Byram Ferenczi,18/8/2023
778,10/5/2024,46,6,1,4,Completa,Asado,Carnicería,"28,56","28,56","28,56",Centro,Slade Stockle,10/8/2023
1031,10/5/2024,103,10,4,5,Completa,Costilla de cerdo,Carnicería,"14,25",57,57,Patagonia,Adina Cleugh,16/9/2023
1268,10/5/2024,14,8,4,1,Pendiente,Milanesa,Carnicería,"16,21","64,84",0,Buenos Aires,Fedora Brackenbury,1/5/2023
1385,10/5/2024,151,13,4,5,Completa,Pan integral,Panadería,"12,56","50,24","50,24",Buenos Aires,Lance Dungey,25/8/2023
1387,10/5/2024,156,27,6,5,Completa,Agua mineral,Bebidas,"6,21","37,26","37,26",Patagonia,Giulia Rudinger,26/10/2023
1447,10/5/2024,75,37,2,5,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",NEA,Roma Battill,26/12/2023
1467,10/5/2024,59,4,1,1,Completa,Queso rallado,Lácteos,"19,23","19,23","19,23",Centro,Morse Peters,24/4/2023
1824,10/5/2024,73,26,3,1,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Centro,Akim Cruz,20/3/2023
2005,10/5/2024,45,28,3,4,Pendiente,Jugos de frutas,Bebidas,"9,45","28,35",0,Buenos Aires,Doll Rye,16/8/2023
2311,10/5/2024,45,18,2,4,Completa,Bananas,Frutas y Verduras,"7,25","14,5","14,5",Buenos Aires,Doll Rye,16/8/2023
2794,10/5/2024,114,38,2,5,Pendiente,Atún enlatado,Conservas,"6,21","12,42",0,Centro,Fabien Roskam,11/4/2023
63,11/5/2024,180,33,1,3,Completa,Papas chips,Galletitas y Snacks,"8,54","8,54","8,54",Buenos Aires,Audra Bleakley,3/5/2023
214,11/5/2024,9,8,2,5,Completa,Milanesa,Carnicería,"16,21","32,42","32,42",Centro,Ephraim Blackstone,2/4/2023
857,11/5/2024,325,24,1,1,Completa,Empanadas,Congelados,"13,54","13,54","13,54",NEA,Rowland Riddington,16/6/2023
1050,11/5/2024,115,27,3,4,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Cuyo,Reyna Pontefract,14/11/2023
1140,11/5/2024,184,23,1,5,Pendiente,Papas fritas,Congelados,"8,23","8,23",0,Buenos Aires,Winne Coaker,23/11/2023
1351,11/5/2024,222,4,5,5,Completa,Queso rallado,Lácteos,"19,23","96,15","96,15",Centro,Connor Simoneton,9/9/2023
1747,11/5/2024,138,15,4,2,Completa,Medialunas,Panadería,"3,51","14,04","14,04",Buenos Aires,Osborn Pogue,9/4/2023
1847,11/5/2024,56,18,5,4,Pendiente,Bananas,Frutas y Verduras,"7,25","36,25",0,Centro,Vevay Wellum,27/6/2023
1876,11/5/2024,265,3,6,5,Completa,Queso cremoso,Lácteos,"17,23","103,38","103,38",Centro,Valeria Tyres,12/6/2023
2332,11/5/2024,301,3,2,5,Completa,Queso cremoso,Lácteos,"17,23","34,46","34,46",Cuyo,Nannie Toseland,31/10/2023
2520,11/5/2024,103,10,5,5,Completa,Costilla de cerdo,Carnicería,"14,25","71,25","71,25",Patagonia,Adina Cleugh,16/9/2023
2567,11/5/2024,56,27,3,5,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Centro,Vevay Wellum,27/6/2023
2892,11/5/2024,185,27,3,5,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Centro,Jody Ianelli,1/8/2023
49,12/5/2024,237,26,3,5,Pendiente,Hamburgesas congeladas,Congelados,"9,54","28,62",0,Buenos Aires,Nikki Dalgetty,10/5/2023
350,12/5/2024,98,34,3,1,Completa,Maníes,Galletitas y Snacks,"5,45","16,35","16,35",Centro,Lin Godard,20/11/2023
715,12/5/2024,281,11,1,4,Completa,Salchicha,Carnicería,"11,23","11,23","11,23",Buenos Aires,Issie Hendonson,2/4/2023
1151,12/5/2024,59,5,3,5,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Centro,Morse Peters,24/4/2023
1923,12/5/2024,112,18,5,5,Completa,Bananas,Frutas y Verduras,"7,25","36,25","36,25",NEA,Ellie Lockey,19/12/2023
2114,12/5/2024,119,17,4,5,Pendiente,Manzanas,Frutas y Verduras,"6,54","26,16",0,Patagonia,Chase Rayner,24/11/2023
2289,12/5/2024,288,32,6,1,Pendiente,Galletitas de chocolate,Galletitas y Snacks,"6,25","37,5",0,Buenos Aires,Leoline Hessel,26/10/2023
2344,12/5/2024,76,12,6,1,Completa,Pan francés,Panadería,"8,12","48,72","48,72",Centro,Marlowe Bidgod,12/7/2023
449,13/5/2024,21,34,4,5,Completa,Maníes,Galletitas y Snacks,"5,45","21,8","21,8",Buenos Aires,Kleon Mitrovic,25/5/2023
684,13/5/2024,180,26,3,3,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Buenos Aires,Audra Bleakley,3/5/2023
902,13/5/2024,316,37,6,4,Completa,Garbanzos,Conservas,"3,65","21,9","21,9",Centro,Glyn Hourston,13/10/2023
1067,13/5/2024,271,27,3,5,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Patagonia,Lotta Matteacci,17/10/2023
1097,13/5/2024,102,31,3,5,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","15,72","15,72",Patagonia,Seana Radbone,14/5/2023
1731,13/5/2024,231,30,3,5,Pendiente,Vino tinto,Bebidas,"13,54","40,62",0,Patagonia,Rani Chattelaine,13/12/2023
2020,13/5/2024,265,6,1,1,Completa,Asado,Carnicería,"28,56","28,56","28,56",Centro,Valeria Tyres,12/6/2023
2493,13/5/2024,36,3,2,5,Completa,Queso cremoso,Lácteos,"17,23","34,46","34,46",Buenos Aires,Lothaire Bolderson,31/10/2023
2728,13/5/2024,49,6,6,4,Completa,Asado,Carnicería,"28,56","171,36","171,36",Buenos Aires,Sarita Mcasgill,4/12/2023
37,14/5/2024,12,36,5,4,Completa,Lentejas,Conservas,"3,25","16,25","16,25",Patagonia,Daisy Vennart,21/8/2023
337,14/5/2024,247,28,1,1,Completa,Jugos de frutas,Bebidas,"9,45","9,45","9,45",Buenos Aires,Silvio Butterfield,19/7/2023
744,14/5/2024,326,9,1,5,Pendiente,Pollo,Carnicería,"18,56","18,56",0,Cuyo,Friedrick Paulucci,21/6/2023
796,14/5/2024,281,37,4,1,Completa,Garbanzos,Conservas,"3,65","14,6","14,6",Buenos Aires,Issie Hendonson,2/4/2023
1155,14/5/2024,113,37,6,1,Completa,Garbanzos,Conservas,"3,65","21,9","21,9",Buenos Aires,Phip Altree,28/7/2023
1685,14/5/2024,96,31,2,4,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","10,48","10,48",Buenos Aires,Anallise Iacopini,8/8/2023
1699,14/5/2024,24,32,3,5,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","18,75","18,75",Cuyo,Juan Borrowman,23/7/2023
1933,14/5/2024,314,12,5,3,Completa,Pan francés,Panadería,"8,12","40,6","40,6",Patagonia,Abelard Bassett,10/4/2023
2564,14/5/2024,117,8,2,4,Completa,Milanesa,Carnicería,"16,21","32,42","32,42",NOA,Ginnie Saben,23/10/2023
2583,14/5/2024,220,26,4,4,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",Centro,Ilyssa Camus,29/5/2023
2590,14/5/2024,283,21,4,3,Completa,Zanahorias,Frutas y Verduras,"3,25",13,13,Buenos Aires,Lincoln Kennermann,3/5/2023
505,15/5/2024,316,38,5,4,Completa,Atún enlatado,Conservas,"6,21","31,05","31,05",Centro,Glyn Hourston,13/10/2023
1100,15/5/2024,18,29,2,2,Completa,Cerveza,Bebidas,"11,54","23,08","23,08",Centro,Palm True,23/12/2023
1691,15/5/2024,283,9,1,4,Completa,Pollo,Carnicería,"18,56","18,56","18,56",Buenos Aires,Lincoln Kennermann,3/5/2023
1860,15/5/2024,54,28,5,3,Completa,Jugos de frutas,Bebidas,"9,45","47,25","47,25",Buenos Aires,Byram Ferenczi,18/8/2023
1875,15/5/2024,6,5,2,3,Completa,Manteca,Lácteos,"5,65","11,3","11,3",Buenos Aires,Saunder Fone,7/6/2023
1932,15/5/2024,146,37,1,5,Completa,Garbanzos,Conservas,"3,65","3,65","3,65",Cuyo,Shea Castanaga,4/11/2023
2241,15/5/2024,25,9,3,4,Completa,Pollo,Carnicería,"18,56","55,68","55,68",Patagonia,Queenie Moyer,18/6/2023
655,16/5/2024,24,20,3,5,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Cuyo,Juan Borrowman,23/7/2023
728,16/5/2024,193,23,1,3,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Buenos Aires,Harlan Andrzej,16/11/2023
1358,16/5/2024,115,19,2,5,Completa,Tomates,Frutas y Verduras,"6,54","13,08","13,08",Cuyo,Reyna Pontefract,14/11/2023
1368,16/5/2024,57,11,6,1,Completa,Salchicha,Carnicería,"11,23","67,38","67,38",Centro,Olenolin Wakeman,15/12/2023
1665,16/5/2024,191,26,3,1,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Centro,Dominik Alejandro,14/12/2023
1870,16/5/2024,307,29,3,1,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Cuyo,Shelba Elcombe,1/4/2023
2221,16/5/2024,63,20,6,1,Completa,Lechugas,Frutas y Verduras,"4,25","25,5","25,5",Buenos Aires,Yule Bruin,30/11/2023
2339,16/5/2024,6,21,6,5,Completa,Zanahorias,Frutas y Verduras,"3,25","19,5","19,5",Buenos Aires,Saunder Fone,7/6/2023
2921,16/5/2024,262,2,1,1,Pendiente,Yogur,Lácteos,"5,21","5,21",0,Buenos Aires,Cairistiona Trevan,21/4/2023
1269,17/5/2024,106,7,4,5,Completa,Chorizo,Carnicería,"11,25",45,45,NEA,Benedikta Condon,23/6/2023
1294,17/5/2024,325,28,1,4,Completa,Jugos de frutas,Bebidas,"9,45","9,45","9,45",NEA,Rowland Riddington,16/6/2023
1415,17/5/2024,119,8,5,4,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",Patagonia,Chase Rayner,24/11/2023
1569,17/5/2024,194,33,5,3,Completa,Papas chips,Galletitas y Snacks,"8,54","42,7","42,7",Buenos Aires,Kendra Emor,20/10/2023
1804,17/5/2024,184,4,2,1,Completa,Queso rallado,Lácteos,"19,23","38,46","38,46",Buenos Aires,Winne Coaker,23/11/2023
2451,17/5/2024,311,12,1,3,Completa,Pan francés,Panadería,"8,12","8,12","8,12",Buenos Aires,Sebastien Tunesi,26/12/2023
2674,17/5/2024,165,20,2,3,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",Buenos Aires,Tricia Gimert,21/5/2023
2882,17/5/2024,23,25,2,5,Completa,Pizza congelada,Congelados,"15,45","30,9","30,9",Patagonia,Essy Ruperti,4/5/2023
808,18/5/2024,273,28,6,1,Pendiente,Jugos de frutas,Bebidas,"9,45","56,7",0,Cuyo,Miller Cazereau,16/7/2023
989,18/5/2024,115,6,4,3,Pendiente,Asado,Carnicería,"28,56","114,24",0,Cuyo,Reyna Pontefract,14/11/2023
1431,18/5/2024,43,29,3,5,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Patagonia,Brenda Buckel,27/9/2023
1703,18/5/2024,150,37,3,4,Completa,Garbanzos,Conservas,"3,65","10,95","10,95",Buenos Aires,Eben Riche,3/6/2023
1905,18/5/2024,275,16,1,1,Completa,Tortas,Panadería,"15,23","15,23","15,23",Buenos Aires,Perrine Enstone,14/4/2023
58,19/5/2024,157,5,6,1,Pendiente,Manteca,Lácteos,"5,65","33,9",0,Patagonia,Lammond Mccaskill,22/5/2023
263,19/5/2024,130,2,1,3,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Buenos Aires,Lori Oram,8/9/2023
542,19/5/2024,64,15,1,3,Completa,Medialunas,Panadería,"3,51","3,51","3,51",NEA,Randolph Collicott,18/10/2023
1239,19/5/2024,254,34,1,1,Completa,Maníes,Galletitas y Snacks,"5,45","5,45","5,45",Patagonia,Dunc Battersby,10/11/2023
1328,19/5/2024,91,29,2,4,Completa,Cerveza,Bebidas,"11,54","23,08","23,08",Buenos Aires,Haley Fain,16/5/2023
1838,19/5/2024,299,26,5,4,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Cuyo,Simone Tonkes,31/10/2023
1974,19/5/2024,99,17,1,4,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",Buenos Aires,Georgia Mcalpine,9/8/2023
2232,19/5/2024,64,20,1,1,Completa,Lechugas,Frutas y Verduras,"4,25","4,25","4,25",NEA,Randolph Collicott,18/10/2023
180,20/5/2024,58,25,3,3,Pendiente,Pizza congelada,Congelados,"15,45","46,35",0,Buenos Aires,Hilarius Abad,30/9/2023
227,20/5/2024,271,7,6,2,Completa,Chorizo,Carnicería,"11,25","67,5","67,5",Patagonia,Lotta Matteacci,17/10/2023
461,20/5/2024,185,16,1,5,Completa,Tortas,Panadería,"15,23","15,23","15,23",Centro,Jody Ianelli,1/8/2023
824,20/5/2024,292,38,1,1,Pendiente,Atún enlatado,Conservas,"6,21","6,21",0,Patagonia,Larisa Eustace,26/5/2023
1587,20/5/2024,153,31,1,4,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","5,24","5,24",Cuyo,Merola Sketcher,29/9/2023
1727,20/5/2024,128,14,6,3,Completa,Facturas,Panadería,"12,36","74,16","74,16",Buenos Aires,Becka Grinval,2/12/2023
1823,20/5/2024,189,4,1,4,Completa,Queso rallado,Lácteos,"19,23","19,23","19,23",Patagonia,Say Stanistreet,18/7/2023
1831,20/5/2024,306,10,4,2,Completa,Costilla de cerdo,Carnicería,"14,25",57,57,Cuyo,Donna Zamora,11/6/2023
1919,20/5/2024,67,36,3,4,Pendiente,Lentejas,Conservas,"3,25","9,75",0,NEA,Avigdor Gorey,19/12/2023
2196,20/5/2024,175,23,2,4,Completa,Papas fritas,Congelados,"8,23","16,46","16,46",Buenos Aires,Caron Raddon,14/9/2023
2928,20/5/2024,159,15,1,1,Completa,Medialunas,Panadería,"3,51","3,51","3,51",NEA,Cyril Pischel,11/4/2023
380,21/5/2024,24,5,5,4,Pendiente,Manteca,Lácteos,"5,65","28,25",0,Cuyo,Juan Borrowman,23/7/2023
652,21/5/2024,316,23,1,4,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Centro,Glyn Hourston,13/10/2023
723,21/5/2024,101,10,3,3,Pendiente,Costilla de cerdo,Carnicería,"14,25","42,75",0,Buenos Aires,Vannie Kennermann,22/10/2023
1248,21/5/2024,86,2,3,1,Pendiente,Yogur,Lácteos,"5,21","15,63",0,Patagonia,Anjela Villaron,4/4/2023
1398,21/5/2024,202,24,3,4,Completa,Empanadas,Congelados,"13,54","40,62","40,62",NEA,Viola Wyke,10/11/2023
1448,21/5/2024,289,26,5,5,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Cuyo,Fran Mccullen,28/11/2023
1888,21/5/2024,281,32,5,3,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","31,25","31,25",Buenos Aires,Issie Hendonson,2/4/2023
2712,21/5/2024,303,30,5,1,Completa,Vino tinto,Bebidas,"13,54","67,7","67,7",Centro,Sorcha Leaver,8/5/2023
141,22/5/2024,115,5,3,5,Pendiente,Manteca,Lácteos,"5,65","16,95",0,Cuyo,Reyna Pontefract,14/11/2023
329,22/5/2024,234,13,2,5,Completa,Pan integral,Panadería,"12,56","25,12","25,12",Buenos Aires,Christopher Bootland,30/9/2023
706,22/5/2024,287,1,1,4,Completa,Leche,Lácteos,"12,24","12,24","12,24",NEA,Son Klesse,13/11/2023
1081,22/5/2024,249,21,3,4,Completa,Zanahorias,Frutas y Verduras,"3,25","9,75","9,75",Buenos Aires,Dilly Gaveltone,2/8/2023
1794,22/5/2024,144,5,6,5,Pendiente,Manteca,Lácteos,"5,65","33,9",0,NEA,Maribeth Hearon,16/6/2023
2018,22/5/2024,69,27,6,1,Completa,Agua mineral,Bebidas,"6,21","37,26","37,26",Cuyo,Ham Rapley,19/5/2023
51,23/5/2024,189,18,2,4,Completa,Bananas,Frutas y Verduras,"7,25","14,5","14,5",Patagonia,Say Stanistreet,18/7/2023
133,23/5/2024,220,22,4,4,Completa,Cebolla,Frutas y Verduras,"4,21","16,84","16,84",Centro,Ilyssa Camus,29/5/2023
286,23/5/2024,317,12,4,4,Completa,Pan francés,Panadería,"8,12","32,48","32,48",NEA,Ricard Dupoy,1/6/2023
393,23/5/2024,195,30,4,4,Completa,Vino tinto,Bebidas,"13,54","54,16","54,16",Centro,Keene Cayley,18/10/2023
951,23/5/2024,152,14,1,5,Completa,Facturas,Panadería,"12,36","12,36","12,36",NOA,Lora Mantione,27/8/2023
1291,23/5/2024,32,29,1,3,Completa,Cerveza,Bebidas,"11,54","11,54","11,54",Cuyo,Cristen Ottee,27/7/2023
1602,23/5/2024,123,31,2,1,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","10,48","10,48",Patagonia,Reggie Thorwarth,24/10/2023
1690,23/5/2024,94,24,3,5,Completa,Empanadas,Congelados,"13,54","40,62","40,62",Centro,Cy Doreward,28/9/2023
1906,23/5/2024,158,21,3,5,Completa,Zanahorias,Frutas y Verduras,"3,25","9,75","9,75",Buenos Aires,Art Van Der Velde,2/5/2023
1917,23/5/2024,168,29,4,1,Completa,Cerveza,Bebidas,"11,54","46,16","46,16",Centro,Josephina Humbee,26/7/2023
2443,23/5/2024,74,13,6,4,Completa,Pan integral,Panadería,"12,56","75,36","75,36",Patagonia,Huey Stead,5/5/2023
2841,23/5/2024,303,15,6,5,Completa,Medialunas,Panadería,"3,51","21,06","21,06",Centro,Sorcha Leaver,8/5/2023
128,24/5/2024,214,2,4,5,Completa,Yogur,Lácteos,"5,21","20,84","20,84",Patagonia,Pippy Pirot,4/5/2023
281,24/5/2024,2,5,5,4,Pendiente,Manteca,Lácteos,"5,65","28,25",0,Patagonia,Lenette Seabert,7/5/2023
397,24/5/2024,231,8,6,5,Completa,Milanesa,Carnicería,"16,21","97,26","97,26",Patagonia,Rani Chattelaine,13/12/2023
612,24/5/2024,307,28,4,5,Completa,Jugos de frutas,Bebidas,"9,45","37,8","37,8",Cuyo,Shelba Elcombe,1/4/2023
935,24/5/2024,93,9,4,1,Completa,Pollo,Carnicería,"18,56","74,24","74,24",Buenos Aires,Gay Allans,2/6/2023
1350,24/5/2024,248,26,5,3,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Centro,Benito Craythorne,3/7/2023
1437,24/5/2024,197,19,3,4,Completa,Tomates,Frutas y Verduras,"6,54","19,62","19,62",Cuyo,Hermon Forman,15/11/2023
1513,24/5/2024,119,36,3,4,Pendiente,Lentejas,Conservas,"3,25","9,75",0,Patagonia,Chase Rayner,24/11/2023
2384,24/5/2024,238,16,5,1,Completa,Tortas,Panadería,"15,23","76,15","76,15",Buenos Aires,Kaine Jasper,26/9/2023
2448,24/5/2024,242,37,5,1,Pendiente,Garbanzos,Conservas,"3,65","18,25",0,NEA,Eben Hellens,12/9/2023
30,25/5/2024,46,30,1,5,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",Centro,Slade Stockle,10/8/2023
573,25/5/2024,264,10,6,5,Pendiente,Costilla de cerdo,Carnicería,"14,25","85,5",0,Buenos Aires,Vivien Demeza,19/4/2023
956,25/5/2024,139,14,2,5,Pendiente,Facturas,Panadería,"12,36","24,72",0,Buenos Aires,Pamella Asker,9/5/2023
1141,25/5/2024,56,22,5,4,Pendiente,Cebolla,Frutas y Verduras,"4,21","21,05",0,Centro,Vevay Wellum,27/6/2023
1615,25/5/2024,264,25,4,1,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Buenos Aires,Vivien Demeza,19/4/2023
2717,25/5/2024,16,7,6,4,Completa,Chorizo,Carnicería,"11,25","67,5","67,5",Buenos Aires,Robena Arkill,19/4/2023
2803,25/5/2024,283,11,6,5,Pendiente,Salchicha,Carnicería,"11,23","67,38",0,Buenos Aires,Lincoln Kennermann,3/5/2023
2918,25/5/2024,311,34,6,3,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Buenos Aires,Sebastien Tunesi,26/12/2023
190,26/5/2024,21,23,1,5,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Buenos Aires,Kleon Mitrovic,25/5/2023
932,26/5/2024,213,4,6,1,Completa,Queso rallado,Lácteos,"19,23","115,38","115,38",Centro,Cornelia Alberti,28/11/2023
1030,26/5/2024,44,32,4,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25",25,25,Buenos Aires,Cyrill Runge,17/9/2023
1232,26/5/2024,241,5,3,3,Cancelada,Manteca,Lácteos,"5,65","16,95",0,Buenos Aires,Jeremiah Cosgrave,11/6/2023
1349,26/5/2024,264,22,1,5,Completa,Cebolla,Frutas y Verduras,"4,21","4,21","4,21",Buenos Aires,Vivien Demeza,19/4/2023
1581,26/5/2024,210,5,6,4,Pendiente,Manteca,Lácteos,"5,65","33,9",0,Centro,Hendrika Smylie,16/12/2023
2086,26/5/2024,68,5,3,4,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Patagonia,Miriam Domerque,20/7/2023
2441,26/5/2024,205,23,5,4,Pendiente,Papas fritas,Congelados,"8,23","41,15",0,Patagonia,Brenda Utterson,29/4/2023
2991,26/5/2024,266,38,2,3,Completa,Atún enlatado,Conservas,"6,21","12,42","12,42",Buenos Aires,Tabbie Hintzer,28/10/2023
70,27/5/2024,138,33,4,3,Pendiente,Papas chips,Galletitas y Snacks,"8,54","34,16",0,Buenos Aires,Osborn Pogue,9/4/2023
485,27/5/2024,136,20,1,4,Completa,Lechugas,Frutas y Verduras,"4,25","4,25","4,25",Patagonia,Silvana Jellard,31/3/2023
881,27/5/2024,39,16,1,4,Completa,Tortas,Panadería,"15,23","15,23","15,23",Patagonia,Filippo Culkin,12/10/2023
1441,27/5/2024,145,19,2,1,Completa,Tomates,Frutas y Verduras,"6,54","13,08","13,08",Buenos Aires,Eugenius Bowness,8/4/2023
1481,27/5/2024,148,35,3,3,Pendiente,Arroz,Conservas,"4,25","12,75",0,Centro,Nadeen Du Pre,19/3/2023
1661,27/5/2024,146,8,3,1,Completa,Milanesa,Carnicería,"16,21","48,63","48,63",Cuyo,Shea Castanaga,4/11/2023
1752,27/5/2024,220,31,2,1,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","10,48","10,48",Centro,Ilyssa Camus,29/5/2023
2093,27/5/2024,90,2,1,4,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Buenos Aires,Pinchas Stollsteiner,9/8/2023
2123,27/5/2024,235,17,3,5,Completa,Manzanas,Frutas y Verduras,"6,54","19,62","19,62",NEA,Cloe Brun,11/12/2023
2599,27/5/2024,176,30,2,4,Completa,Vino tinto,Bebidas,"13,54","27,08","27,08",NEA,Asa Lamplugh,24/9/2023
2940,27/5/2024,56,9,3,5,Pendiente,Pollo,Carnicería,"18,56","55,68",0,Centro,Vevay Wellum,27/6/2023
895,28/5/2024,194,12,4,4,Completa,Pan francés,Panadería,"8,12","32,48","32,48",Buenos Aires,Kendra Emor,20/10/2023
1066,28/5/2024,182,29,5,1,Completa,Cerveza,Bebidas,"11,54","57,7","57,7",Centro,Bel Geeritz,1/9/2023
1421,28/5/2024,89,17,3,3,Pendiente,Manzanas,Frutas y Verduras,"6,54","19,62",0,Patagonia,Tawsha Olle,3/4/2023
1576,28/5/2024,127,25,5,1,Completa,Pizza congelada,Congelados,"15,45","77,25","77,25",Buenos Aires,Jarrod Askham,13/10/2023
1709,28/5/2024,319,3,2,4,Pendiente,Queso cremoso,Lácteos,"17,23","34,46",0,Patagonia,Byrle Crinidge,10/5/2023
2098,28/5/2024,108,35,4,4,Completa,Arroz,Conservas,"4,25",17,17,Patagonia,Riley Obey,4/6/2023
2880,28/5/2024,248,38,1,3,Completa,Atún enlatado,Conservas,"6,21","6,21","6,21",Centro,Benito Craythorne,3/7/2023
554,29/5/2024,132,30,5,4,Completa,Vino tinto,Bebidas,"13,54","67,7","67,7",Buenos Aires,Cassie Corish,14/12/2023
642,29/5/2024,240,26,5,2,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Buenos Aires,Lara Skedgell,4/11/2023
717,29/5/2024,304,38,5,4,Completa,Atún enlatado,Conservas,"6,21","31,05","31,05",Cuyo,Arch Jurasz,30/4/2023
1837,29/5/2024,26,17,3,1,Completa,Manzanas,Frutas y Verduras,"6,54","19,62","19,62",Centro,Byrom Soro,5/7/2023
1844,29/5/2024,127,28,2,5,Completa,Jugos de frutas,Bebidas,"9,45","18,9","18,9",Buenos Aires,Jarrod Askham,13/10/2023
2475,29/5/2024,7,26,6,1,Completa,Hamburgesas congeladas,Congelados,"9,54","57,24","57,24",Cuyo,Sophia Landon,19/3/2023
2761,29/5/2024,87,26,2,3,Completa,Hamburgesas congeladas,Congelados,"9,54","19,08","19,08",Patagonia,Aeriel Garahan,22/8/2023
